timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,lc_x,lc_y,lc_z,lc_qx,lc_qy,lc_qz,lc_qw,lc_vx,lc_vy,lc_vz,lc_bias_ax,lc_bias_ay,lc_bias_az,wls_gt_err,lc_gt_err,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_hpl,integ_vpl,integ_available,integ_excluded_idx
1.786513,1.315000,0.033000,0.085000,1.300562,-0.048301,0.032052,1.293710,0.008551,0.000965,-0.001301,-0.008991,0.015095,0.999845,0.062772,0.071903,0.007222,0.000009,0.000008,-0.000003,0.098091,0.090072,4.475429,20.515006,5,0,0.000000,1,0.367461,0.800266,1,-1
1.803193,1.315000,0.033000,0.085000,1.199782,0.015669,-0.047171,1.291865,0.009917,0.000221,-0.001292,-0.009114,0.015051,0.999844,0.059785,0.073130,0.007211,0.000011,0.000008,-0.000001,0.176195,0.090860,2.646608,20.515006,5,0,0.000000,1,0.370268,0.804099,1,-1
1.886272,1.315000,0.033000,0.085000,1.282217,-0.023890,0.006468,1.296441,0.014690,0.001014,-0.001484,-0.008963,0.014886,0.999848,0.062270,0.073600,0.011310,0.000011,0.000009,-0.000001,0.102364,0.087939,2.665932,20.515006,5,0,0.000000,1,0.368467,0.801359,1,-1
1.919507,1.315000,0.033000,0.086000,1.254597,-0.021030,-0.085605,1.296863,0.015770,-0.000025,0.000802,-0.002865,0.013645,0.999902,0.052501,0.082273,0.034493,0.000012,0.000009,0.000006,0.189779,0.089589,1.310631,20.515006,5,0,0.000000,1,0.369962,0.814360,1,-1
1.952843,1.315000,0.033000,0.087000,1.284521,-0.054703,0.101326,1.297486,0.015993,0.004355,0.019180,0.030085,0.012170,0.999289,0.031110,0.080129,0.128671,0.000012,0.000010,-0.000002,0.093947,0.086175,5.162665,20.515006,5,0,0.000000,1,0.366133,0.791160,1,-1
1.969434,1.314000,0.034000,0.090000,1.310853,-0.024520,0.048630,1.298654,0.015494,0.007636,0.024857,0.043291,0.010666,0.998696,0.060079,0.054514,0.195035,0.000012,0.000011,-0.000006,0.071735,0.085801,4.261015,20.515006,5,0,0.000000,1,0.367955,0.795922,1,-1
1.985966,1.315000,0.033000,0.093000,1.239451,-0.036400,-0.014375,1.297650,0.014354,0.010780,0.027533,0.051399,0.009465,0.998254,0.089623,0.044642,0.259204,0.000013,0.000012,-0.000004,0.148503,0.086075,0.811062,20.515006,5,0,0.000000,1,0.368295,0.804823,1,-1
2.002617,1.316000,0.032000,0.097000,1.239645,0.038419,0.012333,1.297129,0.015884,0.015359,0.031122,0.057302,0.008493,0.997836,0.111117,0.039862,0.312638,0.000014,0.000012,-0.000003,0.114192,0.085330,2.671212,20.515006,5,0,0.000000,1,0.369935,0.794034,1,-1
2.019268,1.317000,0.032000,0.104000,1.227101,-0.063593,-0.001174,1.296604,0.013593,0.020377,0.035122,0.061285,0.007352,0.997475,0.139878,0.026037,0.344206,0.000015,0.000013,-0.000001,0.168171,0.088021,5.070596,20.515006,5,0,0.000000,1,0.367243,0.805221,1,-1
2.035917,1.319000,0.030000,0.109000,1.236864,0.011929,-0.028379,1.296970,0.013807,0.025194,0.035543,0.062780,0.005889,0.997377,0.167691,0.007411,0.354460,0.000016,0.000013,0.000004,0.161077,0.088153,6.508554,20.515006,5,0,0.000000,1,0.369884,0.802326,1,-1
2.052541,1.321000,0.029000,0.116000,1.265475,0.006150,-0.034173,1.298562,0.013566,0.029611,0.036342,0.063270,0.004880,0.997323,0.186312,-0.002040,0.353269,0.000017,0.000013,0.000010,0.161731,0.090580,5.513225,20.515006,5,0,0.000000,1,0.369892,0.804212,1,-1
2.069096,1.324000,0.028000,0.121000,1.220425,-0.004057,-0.046589,1.298909,0.012843,0.033728,0.037589,0.062206,0.004080,0.997347,0.206169,-0.012794,0.341001,0.000018,0.000013,0.000017,0.199604,0.092064,3.294840,20.515006,5,0,0.000000,1,0.369724,0.806228,1,-1
2.085788,1.327000,0.026000,0.126000,1.215479,0.015631,-0.007992,1.299444,0.012682,0.038297,0.037637,0.059550,0.003220,0.997510,0.224610,-0.020257,0.322734,0.000020,0.000013,0.000022,0.174638,0.092890,2.804871,20.515006,5,0,0.000000,1,0.369611,0.798646,1,-1
2.118994,1.334000,0.021000,0.137000,1.202326,0.010445,-0.119974,1.303669,0.011558,0.045098,0.034451,0.049622,0.001792,0.998172,0.258803,-0.047646,0.280226,0.000022,0.000013,0.000039,0.288937,0.097237,2.030621,20.515006,5,0,0.000000,1,0.371408,0.815816,1,-1
2.135652,1.339000,0.018000,0.142000,1.259438,-0.020564,0.009382,1.306171,0.009607,0.048651,0.031387,0.044606,0.001092,0.998511,0.266620,-0.060348,0.254845,0.000022,0.000014,0.000043,0.159389,0.099309,3.190350,20.515006,5,0,0.000000,1,0.368424,0.800262,1,-1
2.168902,1.347000,0.014000,0.149000,1.306051,-0.013825,0.008645,1.315024,0.006537,0.055336,0.023856,0.030443,0.000206,0.999252,0.296772,-0.080136,0.201069,0.000023,0.000014,0.000048,0.148831,0.099253,1.247264,20.515006,5,0,0.000000,1,0.368834,0.800497,1,-1
2.185531,1.352000,0.011000,0.153000,1.269232,-0.012689,0.108639,1.318164,0.004506,0.059333,0.019630,0.021607,-0.000491,0.999574,0.296457,-0.089028,0.173711,0.000024,0.000014,0.000042,0.096848,0.099803,1.631427,20.515006,5,0,0.000000,1,0.367153,0.786140,1,-1
2.202075,1.357000,0.007000,0.156000,1.299558,-0.027460,0.148691,1.321972,0.001938,0.063417,0.014967,0.014760,-0.000941,0.999779,0.290865,-0.100969,0.148475,0.000024,0.000015,0.000033,0.067383,0.099117,1.314486,20.515006,5,0,0.000000,1,0.366335,0.782793,1,-1
2.218800,1.361000,0.005000,0.158000,1.322367,-0.062086,0.235882,1.326564,-0.001851,0.068590,0.010117,0.006739,-0.001586,0.999925,0.301008,-0.099722,0.121651,0.000024,0.000016,0.000014,0.109812,0.096057,6.658740,20.515006,5,0,0.000000,1,0.364314,0.775648,1,-1
2.235383,1.367000,0.001000,0.160000,1.323936,-0.046950,0.110420,1.331232,-0.004939,0.071045,0.004478,-0.001766,-0.002157,0.999986,0.304112,-0.098818,0.094748,0.000024,0.000017,0.000009,0.081313,0.096061,1.662979,20.515006,5,0,0.000000,1,0.366497,0.789828,1,-1
2.252020,1.371000,-0.001000,0.162000,1.353000,-0.064573,0.151193,1.336769,-0.008605,0.073784,-0.001314,-0.010580,-0.002853,0.999939,0.296506,-0.106647,0.071133,0.000023,0.000018,0.000000,0.066950,0.094930,1.002864,20.515006,5,0,0.000000,1,0.365661,0.786555,1,-1
2.268627,1.375000,-0.003000,0.162000,1.377864,-0.064571,0.213645,1.342579,-0.012109,0.077136,-0.005076,-0.017861,-0.003065,0.999823,0.287724,-0.105930,0.048388,0.000023,0.000018,-0.000016,0.080413,0.091301,0.427445,20.515006,5,0,0.000000,1,0.365097,0.779173,1,-1
2.285192,1.380000,-0.007000,0.163000,1.350487,-0.082279,0.100616,1.347171,-0.016078,0.078113,-0.008863,-0.023948,-0.003201,0.999669,0.273309,-0.105634,0.026016,0.000023,0.000020,-0.000018,0.102126,0.091466,3.553467,20.515006,5,0,0.000000,1,0.365809,0.794700,1,-1
2.301898,1.384000,-0.009000,0.163000,1.348916,-0.062573,0.137528,1.351435,-0.019203,0.079409,-0.012131,-0.028993,-0.004166,0.999497,0.263517,-0.095672,0.008163,0.000023,0.000020,-0.000025,0.068919,0.090289,5.877291,20.515006,5,0,0.000000,1,0.365869,0.788066,1,-1
2.318527,1.389000,-0.013000,0.163000,1.374996,-0.054230,0.094873,1.356307,-0.021855,0.079657,-0.014621,-0.032949,-0.004483,0.999340,0.252694,-0.095232,-0.008835,0.000022,0.000021,-0.000027,0.080853,0.089963,2.862945,20.515006,5,0,0.000000,1,0.366946,0.793268,1,-1
2.335134,1.392000,-0.016000,0.163000,1.398069,-0.092022,0.198311,1.361383,-0.025541,0.081498,-0.017625,-0.035846,-0.004518,0.999192,0.240472,-0.092273,-0.013582,0.000022,0.000022,-0.000042,0.084042,0.087584,4.794937,20.515006,5,0,0.000000,1,0.364704,0.783704,1,-1
2.351751,1.395000,-0.018000,0.163000,1.319253,-0.067976,0.045680,1.363610,-0.028305,0.080677,-0.021375,-0.038637,-0.005197,0.999011,0.226915,-0.088739,-0.011094,0.000022,0.000023,-0.000037,0.148322,0.088705,0.241579,20.515006,5,0,0.000000,1,0.366792,0.800446,1,-1
2.368383,1.399000,-0.021000,0.163000,1.340175,-0.089372,0.135497,1.366287,-0.031602,0.081505,-0.024926,-0.041613,-0.005916,0.998805,0.213249,-0.082774,-0.002684,0.000023,0.000024,-0.000044,0.094294,0.088453,5.482986,20.515006,5,0,0.000000,1,0.365013,0.790620,1,-1
2.385013,1.402000,-0.023000,0.162000,1.325613,-0.041092,0.112859,1.368201,-0.033132,0.082046,-0.028005,-0.043820,-0.006636,0.998625,0.193346,-0.074195,0.003611,0.000024,0.000024,-0.000048,0.092613,0.087394,10.433464,20.515006,5,0,0.000000,1,0.366645,0.789000,1,-1
2.401618,1.404000,-0.025000,0.162000,1.384470,-0.071868,0.126368,1.371663,-0.035501,0.082902,-0.031297,-0.045858,-0.007141,0.998432,0.177810,-0.067095,0.010348,0.000023,0.000024,-0.000054,0.062030,0.086095,3.251457,20.515006,5,0,0.000000,1,0.366095,0.790824,1,-1
2.434867,1.408000,-0.029000,0.163000,1.424376,-0.083679,0.143668,1.378384,-0.038781,0.084568,-0.034585,-0.047655,-0.007699,0.998235,0.139352,-0.042125,0.029546,0.000022,0.000025,-0.000062,0.060264,0.084406,4.720769,20.515006,5,0,0.000000,1,0.365975,0.790151,1,-1
2.451543,1.410000,-0.030000,0.163000,1.357049,-0.110504,0.091741,1.379711,-0.041714,0.085213,-0.034894,-0.047886,-0.007953,0.998211,0.119151,-0.036159,0.035875,0.000023,0.000027,-0.000063,0.119844,0.084294,1.575184,20.515006,5,0,0.000000,1,0.365131,0.798528,1,-1
2.468159,1.412000,-0.032000,0.164000,1.418267,-0.098890,0.074268,1.382737,-0.044056,0.085614,-0.035858,-0.048982,-0.008089,0.998123,0.105730,-0.030123,0.036838,0.000022,0.000028,-0.000061,0.112095,0.084534,4.623559,20.515006,5,0,0.000000,1,0.366362,0.800707,1,-1
2.484726,1.413000,-0.033000,0.164000,1.358053,-0.101696,0.088470,1.383418,-0.046266,0.086203,-0.036899,-0.050051,-0.008740,0.998027,0.088419,-0.017042,0.032851,0.000023,0.000029,-0.000062,0.115944,0.084282,4.104686,20.515006,5,0,0.000000,1,0.365458,0.798191,1,-1
2.501363,1.414000,-0.033000,0.165000,1.394471,-0.087849,0.174634,1.385007,-0.047681,0.088188,-0.036988,-0.050889,-0.008837,0.997980,0.073398,0.002294,0.031563,0.000022,0.000029,-0.000074,0.059014,0.083404,3.245704,20.515006,5,0,0.000000,1,0.365091,0.786216,1,-1
2.518012,1.414000,-0.033000,0.165000,1.354975,-0.075036,0.128840,1.385063,-0.048406,0.089335,-0.036160,-0.051763,-0.008709,0.997967,0.053898,0.012451,0.026624,0.000023,0.000030,-0.000080,0.080985,0.082461,1.655014,20.515006,5,0,0.000000,1,0.365674,0.790393,1,-1
2.534615,1.415000,-0.034000,0.165000,1.358458,-0.119757,0.160922,1.384940,-0.050318,0.090926,-0.034618,-0.052548,-0.008775,0.997980,0.035007,0.025268,0.023289,0.000023,0.000031,-0.000090,0.102800,0.081590,2.393026,20.515006,5,0,0.000000,1,0.363895,0.790322,1,-1
2.551280,1.415000,-0.034000,0.165000,1.390889,-0.094891,0.119408,1.385496,-0.051220,0.091712,-0.034116,-0.052094,-0.008903,0.998020,0.010879,0.032773,0.014153,0.000023,0.000032,-0.000094,0.079798,0.080859,1.074858,20.515006,5,0,0.000000,1,0.365567,0.793891,1,-1
2.567847,1.414000,-0.034000,0.165000,1.381973,-0.129845,0.075363,1.385393,-0.053066,0.091623,-0.033443,-0.050580,-0.008966,0.998120,-0.009033,0.042562,0.011161,0.000023,0.000033,-0.000092,0.135081,0.081032,7.798581,20.515006,5,0,0.000000,1,0.364998,0.802846,1,-1
2.601103,1.412000,-0.033000,0.164000,1.381362,-0.081852,0.144384,1.384394,-0.052216,0.092799,-0.030168,-0.046235,-0.008609,0.998438,-0.044077,0.068701,0.008843,0.000023,0.000034,-0.000100,0.060910,0.078746,3.922330,20.515006,5,0,0.000000,1,0.365523,0.789347,1,-1
2.617750,1.411000,-0.032000,0.164000,1.333290,-0.074026,0.129974,1.381912,-0.051640,0.093616,-0.026426,-0.042891,-0.008671,0.998693,-0.065339,0.086665,0.014296,0.000024,0.000035,-0.000105,0.094672,0.078649,2.350241,20.515006,5,0,0.000000,1,0.365495,0.789860,1,-1
2.634375,1.409000,-0.031000,0.164000,1.396285,-0.069143,0.083802,1.381251,-0.050824,0.093694,-0.022506,-0.038991,-0.008284,0.998952,-0.078576,0.092144,0.016613,0.000024,0.000035,-0.000104,0.089713,0.078140,2.811257,20.515006,5,0,0.000000,1,0.366876,0.796409,1,-1
2.650921,1.407000,-0.030000,0.164000,1.375623,-0.094341,-0.005504,1.379791,-0.050737,0.092295,-0.020660,-0.035254,-0.007999,0.999133,-0.087058,0.093434,0.016880,0.000024,0.000036,-0.000088,0.184000,0.079448,3.964861,20.515006,5,0,0.000000,1,0.367198,0.811062,1,-1
2.667643,1.405000,-0.029000,0.164000,1.367103,-0.092210,0.118951,1.377983,-0.050522,0.093024,-0.020592,-0.033114,-0.008092,0.999207,-0.093552,0.097895,0.019811,0.000024,0.000037,-0.000092,0.086378,0.078935,2.708694,20.515006,5,0,0.000000,1,0.365408,0.793393,1,-1
2.684261,1.403000,-0.028000,0.164000,1.412805,-0.095366,0.166985,1.377513,-0.050201,0.094615,-0.019781,-0.031068,-0.007934,0.999290,-0.100702,0.111852,0.025546,0.000024,0.000038,-0.000104,0.068141,0.077180,7.218093,20.515006,5,0,0.000000,1,0.365181,0.788071,1,-1
2.700907,1.401000,-0.026000,0.164000,1.358731,-0.123980,0.074209,1.375221,-0.050620,0.094755,-0.018336,-0.029250,-0.007194,0.999378,-0.112402,0.114458,0.033510,0.000024,0.000039,-0.000101,0.139460,0.077882,1.059024,20.515006,5,0,0.000000,1,0.364975,0.802154,1,-1
2.717450,1.398000,-0.025000,0.164000,1.364817,-0.076744,0.034264,1.373130,-0.049595,0.094320,-0.017772,-0.028201,-0.007357,0.999417,-0.119632,0.124302,0.040201,0.000024,0.000040,-0.000091,0.143561,0.077966,0.562806,20.515006,5,0,0.000000,1,0.367050,0.803536,1,-1
2.734093,1.396000,-0.023000,0.164000,1.348258,-0.110363,0.164631,1.370399,-0.049403,0.096200,-0.016053,-0.026482,-0.007593,0.999492,-0.134988,0.132255,0.049980,0.000025,0.000041,-0.000102,0.099559,0.077132,5.398204,20.515006,5,0,0.000000,1,0.364038,0.788888,1,-1
2.750840,1.393000,-0.021000,0.165000,1.362059,-0.060732,0.090642,1.367920,-0.047609,0.096934,-0.013291,-0.024104,-0.007156,0.999595,-0.145881,0.136737,0.052394,0.000025,0.000041,-0.000101,0.089806,0.077266,2.371117,20.515006,5,0,0.000000,1,0.366694,0.794246,1,-1
2.767367,1.390000,-0.019000,0.165000,1.386748,-0.117991,0.217675,1.366070,-0.047516,0.099786,-0.010112,-0.021723,-0.007052,0.999688,-0.154923,0.134325,0.053984,0.000024,0.000043,-0.000122,0.112180,0.075091,2.918585,20.515006,5,0,0.000000,1,0.363519,0.783511,1,-1
2.784025,1.387000,-0.018000,0.165000,1.366327,-0.097777,0.096155,1.363664,-0.046919,0.100572,-0.007322,-0.020009,-0.007034,0.999748,-0.160346,0.138232,0.055436,0.000024,0.000044,-0.000121,0.107384,0.074376,2.939886,20.515006,5,0,0.000000,1,0.365548,0.796915,1,-1
2.800553,1.383000,-0.016000,0.166000,1.328550,-0.064489,0.148749,1.360097,-0.045293,0.102236,-0.005511,-0.017878,-0.006787,0.999802,-0.167264,0.139169,0.054897,0.000025,0.000044,-0.000129,0.074924,0.073814,0.491099,20.515006,5,0,0.000000,1,0.365478,0.786531,1,-1
2.817221,1.380000,-0.014000,0.166000,1.332897,-0.086892,0.130319,1.356628,-0.044268,0.103539,-0.003733,-0.014749,-0.006729,0.999862,-0.171137,0.143057,0.050764,0.000025,0.000045,-0.000134,0.093835,0.073238,6.608426,20.515006,5,0,0.000000,1,0.365098,0.790968,1,-1
2.833845,1.377000,-0.012000,0.167000,1.336123,-0.076342,0.076377,1.353270,-0.042908,0.103897,-0.001922,-0.011393,-0.007151,0.999908,-0.175347,0.142645,0.048513,0.000025,0.000046,-0.000129,0.118420,0.074165,1.704861,20.515006,5,0,0.000000,1,0.366214,0.797225,1,-1
2.850443,1.373000,-0.009000,0.167000,1.398466,-0.072918,0.117378,1.351888,-0.041632,0.104843,-0.000253,-0.008183,-0.006840,0.999943,-0.177376,0.138686,0.045631,0.000024,0.000047,-0.000131,0.084831,0.073308,2.454097,20.515006,5,0,0.000000,1,0.366335,0.792283,1,-1
2.867088,1.370000,-0.008000,0.168000,1.335948,-0.084536,0.136396,1.348649,-0.040728,0.106087,0.000204,-0.004801,-0.006501,0.999967,-0.180182,0.137535,0.048370,0.000025,0.000048,-0.000137,0.089533,0.073214,1.612671,20.515006,5,0,0.000000,1,0.365111,0.790013,1,-1
2.883735,1.366000,-0.006000,0.168000,1.319520,-0.038281,0.106204,1.344984,-0.038496,0.106888,-0.000131,-0.001672,-0.006453,0.999978,-0.181172,0.136798,0.052940,0.000025,0.000048,-0.000136,0.083793,0.072335,1.662857,20.515006,5,0,0.000000,1,0.366776,0.789531,1,-1
2.900334,1.363000,-0.003000,0.169000,1.378972,-0.062600,0.221764,1.343099,-0.036949,0.109675,0.000139,0.001127,-0.006487,0.999978,-0.179283,0.144634,0.061535,0.000024,0.000049,-0.000157,0.081187,0.071190,4.934083,20.515006,5,0,0.000000,1,0.365065,0.778044,1,-1
2.916971,1.359000,-0.002000,0.169000,1.268877,-0.018594,0.046891,1.338082,-0.034086,0.109735,0.003430,0.003827,-0.006093,0.999968,-0.180562,0.146086,0.071095,0.000026,0.000048,-0.000145,0.152670,0.070565,1.517021,20.515006,5,0,0.000000,1,0.367926,0.794964,1,-1
2.933571,1.355000,0.000000,0.170000,1.296929,-0.050934,0.107874,1.334172,-0.032359,0.110877,0.004429,0.005287,-0.005716,0.999960,-0.177253,0.143026,0.080662,0.000027,0.000049,-0.000145,0.099127,0.070544,0.821749,20.515006,5,0,0.000000,1,0.366226,0.790137,1,-1
2.950192,1.352000,0.002000,0.170000,1.296084,-0.026815,0.179931,1.330357,-0.029904,0.113356,0.007151,0.006607,-0.006072,0.999934,-0.174041,0.149401,0.091137,0.000027,0.000049,-0.000158,0.063684,0.068519,0.524620,20.515006,5,0,0.000000,1,0.365889,0.778811,1,-1
2.966892,1.349000,0.003000,0.172000,1.248858,-0.050545,0.103017,1.325337,-0.028113,0.114702,0.009291,0.006676,-0.005454,0.999920,-0.171859,0.147264,0.096639,0.000029,0.000049,-0.000155,0.132869,0.069361,6.665961,20.515006,5,0,0.000000,1,0.366043,0.790025,1,-1
3.000108,1.343000,0.008000,0.174000,1.322674,-0.046159,0.177496,1.319842,-0.024314,0.118888,0.012529,0.008002,-0.005321,0.999875,-0.172716,0.129843,0.101865,0.000029,0.000050,-0.000167,0.057953,0.067955,2.714046,20.515006,5,0,0.000000,1,0.365572,0.781211,1,-1
3.016684,1.339000,0.009000,0.175000,1.274414,-0.032313,0.107510,1.315866,-0.022619,0.120276,0.012825,0.008679,-0.005288,0.999866,-0.169858,0.120187,0.098718,0.000030,0.000050,-0.000165,0.102142,0.067302,4.573976,20.515006,5,0,0.000000,1,0.366637,0.788158,1,-1
3.033326,1.336000,0.012000,0.176000,1.263732,0.005262,0.085840,1.311745,-0.019939,0.121253,0.012019,0.009150,-0.005157,0.999873,-0.165368,0.121584,0.095156,0.000032,0.000049,-0.000157,0.115745,0.067865,3.514410,20.515006,5,0,0.000000,1,0.367971,0.787410,1,-1
3.049992,1.333000,0.013000,0.177000,1.255292,-0.028920,-0.002320,1.307519,-0.018278,0.120752,0.012327,0.009687,-0.005325,0.999863,-0.163098,0.116965,0.093255,0.000033,0.000049,-0.000132,0.199879,0.069220,1.530349,20.515006,5,0,0.000000,1,0.368360,0.802647,1,-1
3.066569,1.330000,0.015000,0.178000,1.287818,-0.024253,0.023783,1.304476,-0.016696,0.120588,0.013714,0.010979,-0.005325,0.999831,-0.163534,0.113869,0.092418,0.000034,0.000050,-0.000112,0.164630,0.070372,0.694767,20.515006,5,0,0.000000,1,0.368213,0.799016,1,-1
3.083142,1.327000,0.016000,0.179000,1.296945,-0.026134,0.059143,1.301782,-0.015215,0.121062,0.015703,0.012808,-0.005386,0.999780,-0.157737,0.112023,0.096584,0.000034,0.000050,-0.000099,0.130554,0.070478,2.793999,20.515006,5,0,0.000000,1,0.367668,0.794409,1,-1
3.101857,1.324000,0.017000,0.180000,1.248374,0.013026,0.035860,1.297557,-0.012504,0.121423,0.017724,0.015676,-0.005020,0.999707,-0.152014,0.103368,0.101531,0.000036,0.000049,-0.000081,0.162823,0.070718,3.989308,20.515006,5,0,0.000000,1,0.368900,0.793240,1,-1
3.118533,1.321000,0.018000,0.181000,1.238511,-0.019568,0.018629,1.293527,-0.011179,0.121420,0.017505,0.018351,-0.005719,0.999662,-0.146548,0.092514,0.107653,0.000037,0.000049,-0.000059,0.185957,0.071805,2.347048,20.515006,5,0,0.000000,1,0.368237,0.798511,1,-1
3.135191,1.319000,0.019000,0.182000,1.246346,0.008207,-0.005947,1.289923,-0.009141,0.121120,0.017245,0.019814,-0.005702,0.999639,-0.139399,0.092086,0.111876,0.000039,0.000049,-0.000032,0.201790,0.073101,3.524089,20.515006,5,0,0.000000,1,0.369435,0.799570,1,-1
3.153846,1.316000,0.020000,0.184000,1.212903,0.021461,0.030469,1.285434,-0.006763,0.121639,0.015821,0.020173,-0.005354,0.999657,-0.133554,0.087759,0.119312,0.000041,0.000048,-0.000013,0.184940,0.074428,1.625584,20.515006,5,0,0.000000,1,0.369129,0.792619,1,-1
3.170497,1.313000,0.021000,0.186000,1.234390,0.017107,0.016462,1.281996,-0.004788,0.121839,0.014067,0.020657,-0.005863,0.999670,-0.129596,0.082139,0.126788,0.000043,0.000047,0.000010,0.186916,0.075782,0.899755,20.515006,5,0,0.000000,1,0.369283,0.795345,1,-1
3.187063,1.310000,0.022000,0.188000,1.211739,-0.019843,0.031400,1.278036,-0.003995,0.122433,0.014247,0.020899,-0.005375,0.999666,-0.127551,0.071586,0.134933,0.000045,0.000047,0.000030,0.189551,0.077437,7.365394,20.515006,5,0,0.000000,1,0.367957,0.796299,1,-1
3.203759,1.308000,0.022000,0.189000,1.284240,-0.003891,0.124596,1.276253,-0.002916,0.124710,0.014050,0.021616,-0.005290,0.999654,-0.119569,0.064712,0.143304,0.000045,0.000048,0.000030,0.073367,0.075907,0.916478,20.515006,5,0,0.000000,1,0.367248,0.783493,1,-1
3.220354,1.306000,0.022000,0.192000,1.249847,-0.019812,-0.039643,1.273663,-0.002386,0.124403,0.012968,0.021982,-0.005257,0.999660,-0.110249,0.061573,0.148216,0.000046,0.000048,0.000067,0.241991,0.078801,3.074238,20.515006,5,0,0.000000,1,0.369216,0.807179,1,-1
3.236943,1.304000,0.023000,0.194000,1.207451,0.028877,-0.051725,1.270205,-0.000620,0.123901,0.011012,0.021974,-0.005610,0.999682,-0.104570,0.057563,0.155560,0.000048,0.000047,0.000107,0.264078,0.081325,3.339480,20.515006,5,0,0.000000,1,0.370707,0.803678,1,-1
3.253578,1.303000,0.024000,0.196000,1.230124,0.021395,0.076636,1.267522,0.000887,0.125661,0.010025,0.022273,-0.005399,0.999687,-0.098595,0.060263,0.165691,0.000049,0.000046,0.000118,0.139876,0.082100,4.174758,20.515006,5,0,0.000000,1,0.368426,0.786621,1,-1
3.270258,1.301000,0.024000,0.199000,1.228906,0.000475,0.005974,1.264982,0.001822,0.126441,0.009155,0.021352,-0.004941,0.999718,-0.090347,0.058830,0.174150,0.000050,0.000046,0.000145,0.207389,0.083988,4.718558,20.515006,5,0,0.000000,1,0.368984,0.798286,1,-1
3.286874,1.300000,0.024000,0.201000,1.202429,0.013085,0.042600,1.261869,0.003065,0.127940,0.008831,0.020367,-0.004674,0.999743,-0.088617,0.058136,0.180053,0.000052,0.000046,0.000165,0.186360,0.085029,2.641506,20.515006,5,0,0.000000,1,0.368683,0.791544,1,-1
3.320077,1.297000,0.025000,0.206000,1.193761,0.040201,-0.039680,1.257354,0.005855,0.131027,0.007322,0.019021,-0.004397,0.999783,-0.078676,0.053532,0.185398,0.000055,0.000045,0.000205,0.266923,0.086944,1.715731,20.515006,5,0,0.000000,1,0.370800,0.800582,1,-1
3.336741,1.296000,0.024000,0.209000,1.250864,-0.023640,0.073589,1.255956,0.005874,0.133060,0.005440,0.018233,-0.004626,0.999808,-0.075856,0.054020,0.189931,0.000055,0.000046,0.000220,0.150475,0.087744,1.701020,20.515006,5,0,0.000000,1,0.367291,0.791505,1,-1
